"hf_ng","area_size","area_size_s","log_hf_ng","epg","epg_s","age","sex","density","density_s","log_area","log_area_s","authority","self_drive","session","region","campaign","ndvi_1m","ndvi_1m_s","site"
483.333333,183,-0.275716547424697,6.18070654605686,975,-0.534002871049481,"SA","M",0.524590164,-0.518206629671758,5.20948615284142,-0.169723740906543,"Private","prohibited","south1","south","1",0.238333333333333,-0.15125059465047,"Site 12"
320.351201,183,-0.275716547424697,5.76941789710251,575,-0.809117568075597,"A","M",0.524590164,-0.518206629671758,5.20948615284142,-0.169723740906543,"Private","prohibited","south1","south","1",0.238333333333333,-0.15125059465047,"Site 12"
229.132075,183,-0.275716547424697,5.43429858402466,850,-0.619976213870142,"A","M",0.524590164,-0.518206629671758,5.20948615284142,-0.169723740906543,"Private","prohibited","south1","south","1",0.238333333333333,-0.15125059465047,"Site 12"
89.533981,183,-0.275716547424697,4.49461822919978,650,-0.7575335623832,"A","M",0.524590164,-0.518206629671758,5.20948615284142,-0.169723740906543,"Private","prohibited","south1","south","1",0.238333333333333,-0.15125059465047,"Site 12"
379.743083,183,-0.275716547424697,5.93949492669512,550,-0.826312236639729,"SA","M",0.524590164,-0.518206629671758,5.20948615284142,-0.169723740906543,"Private","prohibited","south1","south","1",0.238333333333333,-0.15125059465047,"Site 12"
441.082569,183,-0.275716547424697,6.08923208921377,1250,-0.344861516844027,"A","M",0.524590164,-0.518206629671758,5.20948615284142,-0.169723740906543,"Private","prohibited","south1","south","1",0.238333333333333,-0.15125059465047,"Site 12"
631.411765,183,-0.275716547424697,6.44795820914637,2375,0.428898568541923,"SA","M",0.524590164,-0.518206629671758,5.20948615284142,-0.169723740906543,"Private","prohibited","south1","south","1",0.238333333333333,-0.15125059465047,"Site 12"
672.670455,183,-0.275716547424697,6.51125554404326,1750,-0.000968145561382282,"SA","M",0.524590164,-0.518206629671758,5.20948615284142,-0.169723740906543,"Private","prohibited","south1","south","1",0.238333333333333,-0.15125059465047,"Site 12"
366.826347,183,-0.275716547424697,5.90488856713749,100,-1.13581627079411,"SA","M",0.524590164,-0.518206629671758,5.20948615284142,-0.169723740906543,"Private","prohibited","south1","south","1",0.238333333333333,-0.15125059465047,"Site 12"
856.261682,183,-0.275716547424697,6.75257603269505,2850,0.755597271260435,"SA","M",0.524590164,-0.518206629671758,5.20948615284142,-0.169723740906543,"Private","prohibited","south1","south","1",0.238333333333333,-0.15125059465047,"Site 12"
690.949721,183,-0.275716547424697,6.53806705845753,125,-1.11862160222998,"A","F",0.524590164,-0.518206629671758,5.20948615284142,-0.169723740906543,"Private","prohibited","south1","south","1",0.238333333333333,-0.15125059465047,"Site 12"
